X2,Y2,OTU_2,OTU_1,weight,X1,Y1,cor,group,links,nodes,label,link.gro
-0.9270509831248428,9.88816954888546,rootexudate_C00178,meta_M00174,0.915151515151515,-1.3787547902279853,-11.364119902338116,+,..OE,33,44,..OE: (nodes: 44; links: 33),OE
3.8319580492619556,5.887787069155639,rootexudate_C02043,meta_M00550,0.9393939393939392,1.3576407334351044,-10.313762169617654,+,..OE,33,44,..OE: (nodes: 44; links: 33),OE
0.46437165650092144,3.062046569032227,rootexudate_C14766,meta_M00565,0.903030303030303,3.358038378365215,-2.8599471003707255,+,..OE,33,44,..OE: (nodes: 44; links: 33),OE
-3.208492771020176,9.423634366811143,rootexudate_C05547,meta_M00844,0.9636363636363636,-3.683304267388668,-4.9706726223173945,+,..OE,33,44,..OE: (nodes: 44; links: 33),OE
-9.796850830579018e-16,11.035,rootexudate_C15568,meta_M00947,0.903030303030303,-3.7054844259708672,-9.923469904706806,+,..OE,33,44,..OE: (nodes: 44; links: 33),OE
6.123031769111886e-16,2.0349999999999993,rootexudate_C00847,meta_M00032,-0.9393939393939392,4.6519213071542085,-8.361200017409786,-,..OE,33,44,..OE: (nodes: 44; links: 33),OE
6.123031769111886e-16,2.0349999999999993,rootexudate_C00847,meta_M00014,0.9393939393939392,1.3578751104928442,-11.364119902338116,+,..OE,33,44,..OE: (nodes: 44; links: 33),OE
-2.632160814386781,11.286085678648067,rootexudate_C00408,meta_M00346,-0.9636363636363636,1.357875110492843,-1.745863470609926,-,..OE,33,44,..OE: (nodes: 44; links: 33),OE
-1.8062083309357653,11.697361147021779,rootexudate_C00344,meta_M00927,-0.9245067028843874,-3.3789180581003566,-2.859947100370725,-,..OE,33,44,..OE: (nodes: 44; links: 33),OE
3.708953917323631,11.751318568456725,rootexudate_C06426,meta_M00867,-0.915151515151515,-1.8804723252384006,-7.264201460559093,-,..OE,33,44,..OE: (nodes: 44; links: 33),OE
3.708953917323631,11.751318568456725,rootexudate_C06426,meta_M00970,-0.9272727272727271,3.002733342028711,-2.5649055500728233,-,..OE,33,44,..OE: (nodes: 44; links: 33),OE
5.938928651285596,7.888889029639711,rootexudate_C06442,meta_M00542,0.9757575757575756,0.46819148870754507,-8.496875321326124,+,..OE,33,44,..OE: (nodes: 44; links: 33),both
5.938928651285596,7.888889029639711,rootexudate_C06442,meta_M00660,0.9515151515151513,-1.336685156349161,-8.052013182816223,+,..OE,33,44,..OE: (nodes: 44; links: 33),both
5.938928651285596,7.888889029639711,rootexudate_C06442,meta_M00698,0.9272727272727271,-2.8636093887530323,-5.6279407033491795,+,..OE,33,44,..OE: (nodes: 44; links: 33),OE
5.938928651285596,7.888889029639711,rootexudate_C06442,meta_M00530,0.915151515151515,3.9827927932175013,-6.787571002115924,+,..OE,33,44,..OE: (nodes: 44; links: 33),OE
5.670004912288011,5.072592220095471,rootexudate_C09780,meta_M00053,-0.9272727272727271,-0.4748114963684916,-10.527945117441792,-,..OE,33,44,..OE: (nodes: 44; links: 33),OE
5.670004912288011,5.072592220095471,rootexudate_C09780,meta_M00004,0.903030303030303,4.968231041607602,-7.016333483790531,+,..OE,33,44,..OE: (nodes: 44; links: 33),OE
5.670004912288011,5.072592220095471,rootexudate_C09780,meta_M00006,0.9757575757575756,4.2406458387805,-9.187152500860801,+,..OE,33,44,..OE: (nodes: 44; links: 33),OE
4.140474068892671,2.692595771369578,rootexudate_C00482,meta_M00925,0.903030303030303,4.968231041607601,-6.093649889157511,+,..OE,33,44,..OE: (nodes: 44; links: 33),OE
4.140474068892671,2.692595771369578,rootexudate_C00482,meta_M00006,0.9393939393939392,4.2406458387805,-9.187152500860801,+,..OE,33,44,..OE: (nodes: 44; links: 33),OE
3.708953917323633,2.3186814315432756,rootexudate_C01451,meta_M00827,-0.9141792475183748,-2.6426006542543505,-10.806077365122093,-,..OE,33,44,..OE: (nodes: 44; links: 33),OE
1.6903953410485804,1.2780421583130162,rootexudate_C06552,meta_M00004,-0.9515151515151513,4.968231041607602,-7.016333483790531,-,..OE,33,44,..OE: (nodes: 44; links: 33),OE
1.6903953410485804,1.2780421583130162,rootexudate_C06552,meta_M00032,0.9393939393939392,4.6519213071542085,-8.361200017409786,+,..OE,33,44,..OE: (nodes: 44; links: 33),OE
1.6903953410485804,1.2780421583130162,rootexudate_C06552,meta_M00006,-0.9636363636363636,4.2406458387805,-9.187152500860801,-,..OE,33,44,..OE: (nodes: 44; links: 33),OE
1.6903953410485804,1.2780421583130162,rootexudate_C06552,meta_M00014,-0.903030303030303,1.3578751104928442,-11.364119902338116,-,..OE,33,44,..OE: (nodes: 44; links: 33),OE
7.347638122934264e-16,1.0349999999999993,rootexudate_C06337,meta_M00867,-0.915151515151515,-1.8804723252384006,-7.264201460559093,-,..OE,33,44,..OE: (nodes: 44; links: 33),OE
-1.135507466162459,1.1434278164237588,rootexudate_C04368,meta_M00032,-0.915151515151515,4.6519213071542085,-8.361200017409786,-,..OE,33,44,..OE: (nodes: 44; links: 33),OE
-5.67000491228801,5.072592220095467,rootexudate_C18218,meta_M00141,0.915151515151515,-3.949670851916404,-5.8603989758063015,+,..OE,33,44,..OE: (nodes: 44; links: 33),OE
-5.4577919721271115,9.527490078011315,rootexudate_C17385,meta_M00006,0.915151515151515,4.2406458387805,-9.187152500860801,+,..OE,33,44,..OE: (nodes: 44; links: 33),OE
0.4786313285751162,5.093116365147895,rootexudate_C01735,meta_M00032,-0.903030303030303,4.6519213071542085,-8.361200017409786,-,..OE,33,44,..OE: (nodes: 44; links: 33),both
