"","Row.names","Arabidopsis-1d.1","Arabidopsis-1d.2","Arabidopsis-1d.3","Arabidopsis-1d.4","Arabidopsis-00h.1","Arabidopsis-00h.2","Arabidopsis-00h.3","Arabidopsis-00h.4","Arabidopsis-02h.1","Arabidopsis-02h.2","Arabidopsis-02h.3","Arabidopsis-02h.4","Arabidopsis-04h.1","Arabidopsis-04h.2","Arabidopsis-04h.3","Arabidopsis-04h.4","Arabidopsis-4d.1","Arabidopsis-4d.2","Arabidopsis-4d.3","Arabidopsis-4d.4","Arabidopsis-p5h.1","Arabidopsis-p5h.2","Arabidopsis-p5h.3","Arabidopsis-p5h.4","Arabidopsis_00h_Arabidopsis_02h_log2_FC","Arabidopsis_00h_Arabidopsis_02h_Pvalue","Arabidopsis_00h_Arabidopsis_02h_fdr","Arabidopsis_00h_Arabidopsis_04h_log2_FC","Arabidopsis_00h_Arabidopsis_04h_Pvalue","Arabidopsis_00h_Arabidopsis_04h_fdr","Arabidopsis_00h_Arabidopsis_1d_log2_FC","Arabidopsis_00h_Arabidopsis_1d_Pvalue","Arabidopsis_00h_Arabidopsis_1d_fdr","Arabidopsis_00h_Arabidopsis_4d_log2_FC","Arabidopsis_00h_Arabidopsis_4d_Pvalue","Arabidopsis_00h_Arabidopsis_4d_fdr","Arabidopsis_00h_Arabidopsis_p5h_log2_FC","Arabidopsis_00h_Arabidopsis_p5h_Pvalue","Arabidopsis_00h_Arabidopsis_p5h_fdr","Arabidopsis_02h_Arabidopsis_04h_log2_FC","Arabidopsis_02h_Arabidopsis_04h_Pvalue","Arabidopsis_02h_Arabidopsis_04h_fdr","Arabidopsis_02h_Arabidopsis_1d_log2_FC","Arabidopsis_02h_Arabidopsis_1d_Pvalue","Arabidopsis_02h_Arabidopsis_1d_fdr","Arabidopsis_02h_Arabidopsis_4d_log2_FC","Arabidopsis_02h_Arabidopsis_4d_Pvalue","Arabidopsis_02h_Arabidopsis_4d_fdr","Arabidopsis_02h_Arabidopsis_p5h_log2_FC","Arabidopsis_02h_Arabidopsis_p5h_Pvalue","Arabidopsis_02h_Arabidopsis_p5h_fdr","Arabidopsis_04h_Arabidopsis_1d_log2_FC","Arabidopsis_04h_Arabidopsis_1d_Pvalue","Arabidopsis_04h_Arabidopsis_1d_fdr","Arabidopsis_04h_Arabidopsis_4d_log2_FC","Arabidopsis_04h_Arabidopsis_4d_Pvalue","Arabidopsis_04h_Arabidopsis_4d_fdr","Arabidopsis_04h_Arabidopsis_p5h_log2_FC","Arabidopsis_04h_Arabidopsis_p5h_Pvalue","Arabidopsis_04h_Arabidopsis_p5h_fdr","Arabidopsis_1d_Arabidopsis_4d_log2_FC","Arabidopsis_1d_Arabidopsis_4d_Pvalue","Arabidopsis_1d_Arabidopsis_4d_fdr","Arabidopsis_1d_Arabidopsis_p5h_log2_FC","Arabidopsis_1d_Arabidopsis_p5h_Pvalue","Arabidopsis_1d_Arabidopsis_p5h_fdr","Arabidopsis_4d_Arabidopsis_p5h_log2_FC","Arabidopsis_4d_Arabidopsis_p5h_Pvalue","Arabidopsis_4d_Arabidopsis_p5h_fdr","Arabidopsis_00h","Arabidopsis_02h","Arabidopsis_04h","Arabidopsis_1d","Arabidopsis_4d","Arabidopsis_p5h","id2","HMDBID","KEGGID","Descrip","Kingdom","Super_class","Class","Sub_class","CAS","DTXSID","DTXCID","SID","CID","KEGG","ChEBI","Drugbank","Name","id"
"11","4-quinolinecarboxylic acid",0.00135421734380445,0.0018504914639968,0.00551683449480396,0.00390122604709698,0.0122835132011114,0.0167692452526514,0.00245596902499123,0.0273947495254131,0.00536643555103746,0.00118233417675855,0.00224507924896646,0,0.00124350054096427,0.000707727564515511,0.00083561442360602,0.00219384357464383,0,0,0,0,0.00298280920835635,0.00797596651143396,0.00181723660210134,0.00867006924316477,"2.29768940622836","0.0606019697120061","0.0606019697120061","2.8082421917419","0.0303828219765775","0.0303828219765775","-1.91997900980201","0.112351197690464","0.112351197690464","3.97506785949636","0.0210705701343787","0.0210705701343787","1.30569625140819","0.193930852282411","0.193930852282411","0.510552785513545","0.665005542102029","0.665005542102029","0.37771039642635","0.47048642205879","0.47048642205879","1.67737845326801","0.0689184442895021","0.0689184442895021","-0.991993154820168","0.193930852282411","0.193930852282411","0.888263181939895","0.112351197690464","0.112351197690464","1.16682566775446","0.0210705701343787","0.0210705701343787","-1.50254594033371","0.0606019697120061","0.0606019697120061","2.05508884969436","0.0210705701343787","0.0210705701343787","-0.614282758393817","0.47048642205879","0.47048642205879","-2.66937160808818","0.0210705701343787","0.0210705701343787",0.0147258692510418,0.00219846224419062,0.00124517152593241,0.00315569233742555,0,0.0053615203912641,"4-quinolinecarboxylic acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4-quinolinecarboxylic acid"
"12","5-deoxyadenosine",0,0,0,0,0,0,0,0,0.0243849590487441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-2.82705475511152","0.453254704753736","0.453254704753736","NA","NA","0","NA","NA","0","NA","NA","0","NA","NA","0","2.82705475511152","0.453254704753736","0.453254704753736","-2.82705475511152","0.453254704753736","0.453254704753736","2.82705475511152","0.453254704753736","0.453254704753736","2.82705475511152","0.453254704753736","0.453254704753736","NA","NA","0","NA","NA","0","NA","NA","0","NA","NA","0","NA","NA","0","NA","NA","0",0,0.00609623976218602,0,0,0,0,"5-deoxyadenosine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5-deoxyadenosine"
"13","5-methylcytosine",0.0142285682366401,0.00592958357340981,0.0197134210748591,0.0192283530216726,0.00917083680877546,0.00933688720070427,0.00432320829062019,0.0119174433178249,0.0696021884854329,0.00581778085475816,0.00618320182893485,0.00104478160454738,0.00390502825975636,0.00301534761562477,0.00360531290820478,0.00873222115500599,0.0190395807395592,0.150278655549969,0.0245069186639298,0.0179603335038674,0.00546773278307977,0.00666263359849534,0.00567422722037087,0.00844881890094547,"-1.1610298313027","0.665005542102029","0.665005542102029","0.736414376502452","0.0606019697120061","0.0606019697120061","0.703502479151845","0.193930852282411","0.193930852282411","-2.47739010993357","0.0303828219765775","0.0303828219765775","0.357037948356282","0.312321421676216","0.312321421676216","1.89744420780515","0.665005542102029","0.665005542102029","-0.457527352150857","0.47048642205879","0.47048642205879","-1.31636027863087","0.193930852282411","0.193930852282411","1.51806777965898","1","1","1.4399168556543","0.0606019697120061","0.0606019697120061","-3.21380448643602","0.0303828219765775","0.0303828219765775","-0.379376428146169","0.312321421676216","0.312321421676216","-1.77388763078173","0.312321421676216","0.312321421676216","1.06054042750813","0.112351197690464","0.112351197690464","2.83442805828985","0.0303828219765775","0.0303828219765775",0.00868709390448121,0.0206619881934183,0.00481447748464798,0.0147749814766454,0.0529463721143315,0.00656335312572286,"5-methylcytosine","HMDB0002894","C02376","belongs to the class of organic compounds known as hydroxypyrimidines. These are organic compounds containing a hydroxyl group attached to a pyrimidine ring. Pyrimidine is a 6-membered ring consisting of four carbon atoms and two nitrogen centers at the 1- and 3- ring positions.","Organic compounds","Organoheterocyclic compounds","Diazines","Pyrimidines and pyrimidine derivatives","554-01-8","DTXSID50203948","DTXCID80126439","315764278","65040","C02376"," 27551",NA,"5-Methylcytosine","5-methylcytosine"
"14","5-methylthioadenosine",0.00850327523123176,0.00977667981425697,0.00326880899531563,0.00909554603969867,0,0,0,0,0.0201503287919179,0.00353369813062456,0.00250800559700486,0.00565714474448636,0,0,0,0,0.0019535922605927,0.00129055113047883,0.00383645848273606,0.00368054831393602,0.00461473725738304,0.00579964256966119,0.00240137304261946,0.00510897202791478,"-3.16386810445","0.0210705701343787","0.0210705701343787","NA","NA","0","3.11454652105345","0.0210705701343787","0.0210705701343787","-1.8837332353577","0.0210705701343787","0.0210705701343787","-2.45448683532753","0.0210705701343787","0.0210705701343787","3.16386810445","0.0210705701343787","0.0210705701343787","-0.049321583396551","0.665005542102029","0.665005542102029","1.2801348690923","0.312321421676216","0.312321421676216","0.709381269122472","0.885233914473202","0.885233914473202","3.11454652105345","0.0210705701343787","0.0210705701343787","-1.8837332353577","0.0210705701343787","0.0210705701343787","-2.45448683532753","0.0210705701343787","0.0210705701343787","1.23081328569575","0.112351197690464","0.112351197690464","0.660059685725921","0.193930852282411","0.193930852282411","-0.570753599969832","0.112351197690464","0.112351197690464",0,0.00796229431600842,0,0.00766107752012576,0.0026902875469359,0.00448118122439462,"5-methylthioadenosine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5-methylthioadenosine"
"15","acetylcholine",0.0270960653904792,0.928540218253425,0.00500253704449087,0.0201486647268141,0.0240409601161885,0.000118895274847602,0.0147885906901068,0,0,0,0,0,0.0253318988760614,0.0733925476290253,0,0.010663921336877,0.0224745571038071,0.395720001076396,0.0200345728575092,0.676958229111629,0.0150631836442698,0,0,0,"3.42453402900816","0.0689184442895021","0.0689184442895021","-1.40059480706547","0.561363210234124","0.561363210234124","4.5191345890754","0.193930852282411","0.193930852282411","-4.7037018298875","0.112351197690464","0.112351197690464","1.17181685767201","0.356170327949322","0.356170327949322","-4.82512883607362","0.0689184442895021","0.0689184442895021","7.94366861808355","0.0210705701343787","0.0210705701343787","-8.12823585889566","0.0210705701343787","0.0210705701343787","-2.25271717133614","0.453254704753736","0.453254704753736","3.11853978200993","0.665005542102029","0.665005542102029","-3.30310702282204","0.312321421676216","0.312321421676216","2.57241166473748","0.21860373720806","0.21860373720806","-0.184567240812104","0.885233914473202","0.885233914473202","5.69095144674741","0.0545144786438286","0.0545144786438286","5.87551868755951","0.0265187219594307","0.0265187219594307",0.00973711152028572,0,0.0273470919604909,0.245196871353802,0.278796840037335,0.00376579591106745,"acetylcholine","HMDB0000895",NA,NA,NA,NA,NA,NA,"51-84-3","DTXSID8075334","DTXCID6040951","315703258","  187","C01996"," 15355","DB03128","Acetylcholine","acetylcholine"
"16","adenine",21.8378280452378,25.5613898044733,18.7785843509714,18.248027721176,11.3541364508301,19.8618973876181,26.2492239254412,14.9444371692688,39.3167065992045,32.1960296612698,22.5650792832402,12.3532819011403,33.9350593808214,32.1545267425903,16.9759298676652,17.2320789562176,5.13120436894243,4.16347409090867,11.9404048161568,10.5787017134339,20.1622238515654,18.5640388914579,11.0297563652217,15.1077615601088,"-0.555639492564724","0.312321421676216","0.312321421676216","-0.470010075359112","0.312321421676216","0.312321421676216","0.221490241204422","0.665005542102029","0.665005542102029","1.18642916144867","0.0606019697120061","0.0606019697120061","0.158760486190408","0.885233914473202","0.885233914473202","0.0856294172056124","0.885233914473202","0.885233914473202","-0.334149251360302","0.47048642205879","0.47048642205879","1.7420686540134","0.0303828219765775","0.0303828219765775","0.714399978755133","0.193930852282411","0.193930852282411","-0.24851983415469","1","1","1.65643923680779","0.0303828219765775","0.0303828219765775","0.62877056154952","0.312321421676216","0.312321421676216","1.4079194026531","0.0303828219765775","0.0303828219765775","0.380250727394831","0.193930852282411","0.193930852282411","-1.02766867525827","0.0606019697120061","0.0606019697120061",18.1024237332896,26.6077743612137,25.0743987368236,21.1064574804646,7.95344624736045,16.2159451670884,"adenine","HMDB0000034","C00147","belongs to the class of organic compounds known as 6-aminopurines. These are purines that carry an amino group at position 6. Purine is a bicyclic aromatic compound made up of a pyrimidine ring fused to an imidazole ring.","Organic compounds","Organoheterocyclic compounds","Imidazopyrimidines","Purines and purine derivatives","73-24-5","DTXSID6022557","DTXCID502557","315673252","  190","C00147"," 16708","DB00173","Adenine","adenine"
"17","adenosine",8.48736130345531,5.70910862508218,9.27453891225766,8.24645525292875,1.74607106230059,1.61906230261755,2.66874320916292,0.980432262942618,0,8.18665070839687,5.05593414811584,6.99881932969106,8.09836540102146,10.3783597459757,9.06463956188771,9.66510722686914,2.52345736043272,1.70484679595371,4.92254979798312,4.27116061857628,10.7789966053983,7.46649188672144,6.02015508068035,7.51345372366218,"-1.5283991064681","0.312321421676216","0.312321421676216","-2.40651334880702","0.0303828219765775","0.0303828219765775","2.17626402039971","0.0303828219765775","0.0303828219765775","-0.935835774172732","0.193930852282411","0.193930852282411","-2.17906438440243","0.0303828219765775","0.0303828219765775","-0.87811424233892","0.0606019697120061","0.0606019697120061","0.647864913931607","0.112351197690464","0.112351197690464","0.592563332295368","0.312321421676216","0.312321421676216","-0.650665277934332","0.312321421676216","0.312321421676216","-0.230249328407314","0.312321421676216","0.312321421676216","1.47067757463429","0.0303828219765775","0.0303828219765775","0.227448964404588","0.312321421676216","0.312321421676216","1.24042824622697","0.0303828219765775","0.0303828219765775","-0.0028003640027254","0.885233914473202","0.885233914473202","-1.2432286102297","0.0303828219765775","0.0303828219765775",1.75357720925592,5.06035104655094,9.30161798393851,7.92936602343097,3.35550364323646,7.94477432411557,"adenosine","HMDB0000050",NA,NA,NA,NA,NA,NA,"58-61-7","DTXSID1022558","DTXCID902558","315673253","60961","C00212"," 16335","DB00640","Adenosine","adenosine"
"18","alpha-hydroxyisobutyric acid",0.280096034361112,0.0170070926120722,0.00325754963614354,0.029181658803435,0.0014709925021728,0.00071836161628525,0.00281722699465779,0.00129904794417353,0,0.00822169820167941,0.0104040114148123,0.000689017243364196,0.0603269674921844,0.0240432287687856,0.00855679398787212,0.0553211174425211,0.00910020881548167,0.00514650027722475,0.00180157603758999,0.00403583316003827,0.00082029743084511,0.00253280605108063,0,0.00147539376828013,"-1.17780895819495","1","1","-3.88491982180647","0.0303828219765775","0.0303828219765775","5.0163654144673","0.0303828219765775","0.0303828219765775","-1.2246495385125","0.0606019697120061","0.0606019697120061","0.223192775525445","0.885233914473202","0.885233914473202","-2.70711086361152","0.0606019697120061","0.0606019697120061","3.83855645627235","0.112351197690464","0.112351197690464","-0.0468405803175473","0.885233914473202","0.885233914473202","1.40100173372039","0.771503409140308","0.771503409140308","1.13144559266083","0.885233914473202","0.885233914473202","2.66027028329397","0.0606019697120061","0.0606019697120061","4.10811259733191","0.0303828219765775","0.0303828219765775","3.7917158759548","0.193930852282411","0.193930852282411","5.23955818999274","0.0303828219765775","0.0303828219765775","1.44784231403794","0.0606019697120061","0.0606019697120061",0.00157640726432234,0.00482868171496399,0.0370620269228408,0.0823855838531907,0.00502102957258367,0.00120712431255147,"alpha-hydroxyisobutyric acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alpha-hydroxyisobutyric acid"
"19","an hydroxycinnamic acid",0.789963549594833,0.760642139838196,1.3956315713884,1.19415301918969,0.0110673865166365,0.00521420562904357,0.00982984713008021,0.0116890794284421,0,0.0286760024996269,0.0262730271524702,0.000602541556825489,0.747488104274288,0.0414807283355727,0.0320400480914676,0.0693088649236866,0.694670236835086,0.79567969479738,0.947792302036758,0.94881847419315,0.0158362703363489,0.0222805912602559,0.00424980637854352,0.0260830261470738,"-0.510618727789947","1","1","-4.41919475322582","0.0303828219765775","0.0303828219765775","6.63149521388175","0.0303828219765775","0.0303828219765775","-6.3420294123957","0.0303828219765775","0.0303828219765775","-0.793458753958756","0.312321421676216","0.312321421676216","-3.90857602543587","0.0303828219765775","0.0303828219765775","6.1208764860918","0.0303828219765775","0.0303828219765775","-5.83141068460575","0.0303828219765775","0.0303828219765775","-0.282840026168809","1","1","2.21230046065593","0.0303828219765775","0.0303828219765775","-1.92283465916988","0.0606019697120061","0.0606019697120061","3.62573599926706","0.0303828219765775","0.0303828219765775","0.289465801486053","0.665005542102029","0.665005542102029","5.83803645992299","0.0303828219765775","0.0303828219765775","5.54857065843694","0.0303828219765775","0.0303828219765775",0.0094501296760506,0.0138878928022306,0.222579436406254,1.03509757000278,0.846740176965594,0.0171124235305555,"an hydroxycinnamic acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"an hydroxycinnamic acid"
"20","azelaic acid and unresolvable, unidentified isomers",0.00460604201989822,0,0.00258390146206677,0.00448844444541051,0.0137776893690875,0,0,0.00275038093776351,0.00394816875252933,0,0.00114621973961104,0,0.00214809538977199,0,0,0.00363339101388387,0.00694350186634785,0.00507229889076056,0.00219430310835416,0.0244066845158236,0,0,0,0,"1.17454947740412","0.877782280346235","0.877782280346235","1.06947239644096","0.877782280346235","0.877782280346235","-0.388820789390612","0.882420114075504","0.882420114075504","-1.05382385847155","0.309424060364659","0.309424060364659","2.35952611154078","0.185876732365876","0.185876732365876","-0.105077080963157","1","1","0.785728688013504","0.300522311495472","0.300522311495472","-2.22837333587567","0.0590718680155165","0.0590718680155165","1.18497663413667","0.185876732365876","0.185876732365876","0.680651607050348","0.300522311495472","0.300522311495472","-2.12329625491251","0.0590718680155165","0.0590718680155165","1.29005371509982","0.185876732365876","0.185876732365876","-1.44264464786217","0.193930852282411","0.193930852282411","1.97070532215017","0.0689184442895021","0.0689184442895021","3.41334997001234","0.0210705701343787","0.0210705701343787",0.00413201757671274,0.00127359712303509,0.00144537160091396,0.00291959698184388,0.00965419709532155,0,"azelaic acid and unresolvable, unidentified isomers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"azelaic acid and unresolvable, unidentified isomers"
"21","betaine",9.63285065225057,4.02891480443215,17.8667147376442,15.3672957591045,36.7104933696839,42.7290430218581,43.0579423680637,31.8929578261241,28.1266192034037,32.1550614520483,31.9197837060553,45.9495046742082,11.2847945841667,8.16379690600127,34.078633258571,23.9083656321984,10.4621335085085,7.30244840881936,13.0846942841302,9.77943379176448,38.4740878742122,37.9692511388253,67.1730527713527,42.4458916232589,"0.160333315132587","0.665005542102029","0.665005542102029","0.995477541229065","0.0606019697120061","0.0606019697120061","-1.71896783187466","0.0303828219765775","0.0303828219765775","1.92590727454965","0.0303828219765775","0.0303828219765775","-0.269195884229859","0.665005542102029","0.665005542102029","0.835144226096478","0.193930852282411","0.193930852282411","-1.55863451674207","0.0303828219765775","0.0303828219765775","1.76557395941707","0.0303828219765775","0.0303828219765775","-0.429529199362446","0.193930852282411","0.193930852282411","-0.723490290645594","0.47048642205879","0.47048642205879","0.93042973332059","0.312321421676216","0.312321421676216","-1.26467342545892","0.0303828219765775","0.0303828219765775","0.206939442674996","0.885233914473202","0.885233914473202","-1.98816371610452","0.0303828219765775","0.0303828219765775","-2.19510315877951","0.0303828219765775","0.0303828219765775",38.5976091464324,34.5377422589289,19.3588975952344,11.7239439883578,10.1571774983056,46.5155708519123,"betaine","HMDB0000043","","belongs to the class of organic compounds known as alpha amino acids. These are amino acids in which the amino group is attached to the carbon atom immediately adjacent to the carboxylate group (alpha carbon).","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",NA,NA,NA," 26697202",NA,NA," 41139","DB04455","Betaine","betaine"
"22","bis(3-aminopropyl)amine",0,0.0929043828887015,0,0,3.3118377810969,0.0668982614324767,0,3.73073691720392,2.62725013525537,0.393262852137429,0,0,1.37741067954791,0,0.639280973276371,0.971743049096731,0,0.0791295849299647,0,0,0,3.24939348768223,0,2.36987000178376,"1.23385123276717","0.459597386183942","0.459597386183942","1.24923432207817","0.771503409140308","0.771503409140308","-6.19784835946334","0.21860373720806","0.21860373720806","6.41904827012646","0.21860373720806","0.21860373720806","0.339146439586524","0.459597386183942","0.459597386183942","0.0153830893109972","0.65725516871927","0.65725516871927","-4.96399712669618","0.408351969325938","0.408351969325938","5.18519703735929","0.408351969325938","0.408351969325938","-0.894704793180645","0.877782280346235","0.877782280346235","-4.94861403738518","0.124094658828252","0.124094658828252","5.16981394804829","0.124094658828252","0.124094658828252","-0.910087882491642","0.882420114075504","0.882420114075504","0.221199910663112","1","1","-5.85870191987682","0.408351969325938","0.408351969325938","-6.07990183053993","0.408351969325938","0.408351969325938",1.77736823993333,0.755128246848199,0.747108675480253,0.0232260957221754,0.0197823962324912,1.4048158723665,"bis(3-aminopropyl)amine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bis(3-aminopropyl)amine"
"23","caffeic acid",0,0.00061971204590556,0,0.0309840165987813,0,0,0,0.0216853872966871,0,0.0498389430046476,0,0.00227901404207822,0,0,0,0,0,0,0.0530061932795958,0.00117018182524125,0.0190217119954564,0.0400594777648733,0.00771486937613634,0.0467706596721426,"-1.1275146616373","0.619839118685419","0.619839118685419","2.68287592238953","0.453254704753736","0.453254704753736","0.47108050963086","0.619839118685419","0.619839118685419","-1.17948557926267","0.619839118685419","0.619839118685419","-2.19445998227712","0.103753677520986","0.103753677520986","3.81039058402683","0.185876732365876","0.185876732365876","-0.656434152006438","0.877782280346235","0.877782280346235","-0.0519709176253695","1","1","-1.06694532063982","0.309424060364659","0.309424060364659","3.15395643202039","0.185876732365876","0.185876732365876","-3.8623615016522","0.185876732365876","0.185876732365876","-4.87733590466665","0.0210705701343787","0.0210705701343787","-0.708405069631808","0.877782280346235","0.877782280346235","-1.72337947264626","0.110210182673421","0.110210182673421","-1.01497440301445","0.309424060364659","0.309424060364659",0.00542134682417178,0.0130294892616815,0,0.00790093216117171,0.0135440937762093,0.0283916797021521,"caffeic acid","HMDB0003501",NA,NA,NA,NA,NA,NA,"331-39-5","DTXSID5020231","DTXCID10231","315671222"," 2518","C01481"," 17395","DB01880","Caffeic acid","caffeic acid"
"24","carnitine",0,0,0,0,0.00198532209399246,0,0,0,0,0.00865810649918462,0,0.0130161183120414,0,0,0,0,0,0,0,0,0.000522223943712983,0,0,0.00082202345329881,"-2.10081992599183","0.408351969325938","0.408351969325938","0.581428886417259","0.453254704753736","0.453254704753736","-0.581428886417259","0.453254704753736","0.453254704753736","0.581428886417259","0.453254704753736","0.453254704753736","0.163442091520593","0.868661062991067","0.868661062991067","2.68224881240909","0.185876732365876","0.185876732365876","-2.68224881240909","0.185876732365876","0.185876732365876","2.68224881240909","0.185876732365876","0.185876732365876","2.26426201751242","0.644552170515899","0.644552170515899","NA","NA","0","NA","NA","0","-0.417986794896667","0.185876732365876","0.185876732365876","NA","NA","0","-0.417986794896667","0.185876732365876","0.185876732365876","-0.417986794896667","0.185876732365876","0.185876732365876",0.000496330523498115,0.0054185562028065,0,0,0,0.000336061849252948,"carnitine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carnitine"
"25","choline o-sulfuric acid",0,0,0,0,0,0,0,0,0,0.000562017680363296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-0.189672037908933","0.453254704753736","0.453254704753736","NA","NA","0","NA","NA","0","NA","NA","0","NA","NA","0","0.189672037908932","0.453254704753736","0.453254704753736","-0.189672037908933","0.453254704753736","0.453254704753736","0.189672037908932","0.453254704753736","0.453254704753736","0.189672037908932","0.453254704753736","0.453254704753736","NA","NA","0","NA","NA","0","NA","NA","0","NA","NA","0","NA","NA","0","NA","NA","0",0,0.000140504420090824,0,0,0,0,"choline o-sulfuric acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"choline o-sulfuric acid"
"26","cytosine",1.07439622154852,0,1.17779541036022,1.15548309162106,10.6943434883839,10.3152268910404,1.17662954898399,14.5514766761341,0.0189315880718695,1.34318641069178,0.771061067943567,0,0,0,0.383538060453931,0.0431668184793242,2.46336115023389,1.66270104411108,2.21710161619005,1.93093195500689,1.69549392920203,3.19091598768807,0,4.29115994679946,"4.10363776482838","0.0606019697120061","0.0606019697120061","6.4145739848994","0.0294010481903397","0.0294010481903397","-3.4288654526893","0.0606019697120061","0.0606019697120061","2.15004661767645","0.312321421676216","0.312321421676216","2.00060470967627","0.193930852282411","0.193930852282411","2.31093622007101","0.459597386183942","0.459597386183942","0.674772312139084","0.771503409140308","0.771503409140308","-1.95359114715193","0.0303828219765775","0.0303828219765775","-2.10303305515211","0.245383458473363","0.245383458473363","2.9857085322101","0.183150203156622","0.183150203156622","-4.26452736722295","0.0294010481903397","0.0294010481903397","-4.41396927522313","0.183150203156622","0.183150203156622","-1.27881883501285","0.0303828219765775","0.0303828219765775","-1.42826074301303","0.245383458473363","0.245383458473363","-0.149441908000177","0.885233914473202","0.885233914473202",9.18441915113557,0.533294766676805,0.106676219733314,0.851918680882452,2.06852394138548,2.29439246592239,"cytosine","HMDB0000630",NA,NA,NA,NA,NA,NA,"71-30-7","DTXSID4044456","DTXCID2024456","315680409","  597","C00380"," 16040",NA,"Cytosine","cytosine"
"27","deoxycarnitine",0.926934862556123,1.11156062094053,0.0797853794627477,0.933371085472078,0.0388922453807129,0.409920717721464,0.0785355153174951,0.0355202014759801,0,0,0,0,0.0463113615941169,0.0614986167326727,0.0453262510556497,0.621058963914486,0.773997730976369,0.797890417122669,0.0624075491393571,0.778471573149405,0.0369607417255355,0.0455769580259355,0.0295543795197208,0.0506679640421434,"7.1468707506811","0.0210705701343787","0.0210705701343787","-0.45711750829143","0.665005542102029","0.665005542102029","2.4303937576988","0.0606019697120061","0.0606019697120061","-2.09199208527097","0.112351197690464","0.112351197690464","1.76524090892973","0.47048642205879","0.47048642205879","-7.60398825897253","0.0210705701343787","0.0210705701343787","9.5772645083799","0.0210705701343787","0.0210705701343787","-9.23886283595207","0.0210705701343787","0.0210705701343787","-5.38162984175138","0.0210705701343787","0.0210705701343787","1.97327624940737","0.0606019697120061","0.0606019697120061","-1.63487457697954","0.0606019697120061","0.0606019697120061","2.22235841722116","0.193930852282411","0.193930852282411","0.338401672427829","0.193930852282411","0.193930852282411","4.19563466662852","0.0303828219765775","0.0303828219765775","3.85723299420069","0.0303828219765775","0.0303828219765775",0.140717169973913,0,0.193548798324231,0.76291298710787,0.60319181759695,0.0406900108283338,"deoxycarnitine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"deoxycarnitine"
"28","deoxycytidine",0.00633434169267806,0.362038717580496,0.00632046876947465,0.00869032435621046,0.00900548498918999,0.00405917367105344,0.0110998849125394,0.0114233237561935,0.0590815082897419,0,0,0.00160844703652254,0.00931195093316325,0.0149588088299025,0.00110437002424483,0.0114491787041202,0.0124634920358193,0.229749439700639,0.0179350856896991,0.395015227075242,0.0114126854666413,0.00953933112401325,0.00117049285222008,0.0129601410245447,"-0.708483367619341","0.309424060364659","0.309424060364659","-0.0443700998578294","0.665005542102029","0.665005542102029","3.29063356434819","0.885233914473202","0.885233914473202","-4.05750554492528","0.0303828219765775","0.0303828219765775","0.0185300389851784","0.885233914473202","0.885233914473202","0.664113267761512","0.46782507728497","0.46782507728497","2.58215019672885","0.191266986878869","0.191266986878869","-3.34902217730594","0.110210182673421","0.110210182673421","0.72701340660452","0.46782507728497","0.46782507728497","3.24626346449036","0.885233914473202","0.885233914473202","-4.01313544506745","0.0606019697120061","0.0606019697120061","0.0629001388430079","1","1","-0.766871980577087","0.193930852282411","0.193930852282411","3.30916360333337","0.885233914473202","0.885233914473202","4.07603558391046","0.0606019697120061","0.0606019697120061",0.00889696683224409,0.0151724888315661,0.00920607712285769,0.0958459630997148,0.16379081112535,0.00877066261685483,"deoxycytidine","HMDB0000014","C00881","belongs to the class of organic compounds known as pyrimidine 2'-deoxyribonucleosides. Pyrimidine 2'-deoxyribonucleosides are compounds consisting of a pyrimidine linked to a ribose which lacks a hydroxyl group at position 2.","Organic compounds","Nucleosides, nucleotides, and analogues","Pyrimidine nucleosides","Pyrimidine 2'-deoxyribonucleosides","951-77-9",NA,NA,"  8145772",NA,"C00881"," 15698","DB02594","Deoxycytidine","deoxycytidine"
