,logFC,level,p,Genus,ord
R10103,1.58980322535467,enriched,0.000825329729030937,R10103,2.52747429534811
R12556,1.58523511469654,enriched,1.04604219234367e-05,R12556,2.51297036886694
R12760,1.58523511469654,enriched,1.04604219234367e-05,R12760,2.51297036886694
R12597,1.57940705775733,enriched,0.0012462106160181,R12597,2.49452665409368
R12600,1.57940705775733,enriched,0.0012462106160181,R12600,2.49452665409368
R12601,1.57940705775733,enriched,0.0012462106160181,R12601,2.49452665409368
R02361,1.57119892812009,enriched,1.14542005937151e-23,R02361,2.46866607172571
R07830,1.57038475674562,enriched,0.0114670793039811,R07830,2.46610828421899
R04711,1.52648332339441,enriched,0.00535269086596199,R04711,2.33015133660125
R08771,1.52648332339441,enriched,0.00535269086596199,R08771,2.33015133660125
R07414,1.5184373468892,enriched,0.00134533759552002,R07414,2.30565197642793
R12251,1.5149910920124,enriched,0.000145911113891929,R12251,2.29519800887693
R06240,1.49310248005536,enriched,9.79887369787538e-24,R06240,2.22935501594746
R10718,1.45996522486242,enriched,6.14808729536757e-08,R10718,2.13149845780757
R06632,1.43358487649439,enriched,0.00121027424058191,R06632,2.05516559811345
R10902,1.42462710998947,enriched,5.33453991720914e-05,R10902,2.02956240251696
R03617,-1.42165537363504,depleted,0.00442925405433095,R03617,2.02110400138537
R07399,1.41445303494622,enriched,2.32615760909596e-12,R07399,2.00067738806857
R08982,1.40683779735988,enriched,0.00185968974244794,R08982,1.97919258808041
R12337,1.40277806451215,enriched,0.00702776473759394,R12337,1.96778629827647
R11129,1.38877915869399,enriched,0.00941241853581688,R11129,1.9287075516228
R05604,1.38648976246481,enriched,1.31947058951603e-05,R05604,1.92235386141973
R07483,-1.37990362061777,depleted,0.0059011512218347,R07483,1.90413400219404
R00095,-1.36267605326497,depleted,0.00857994714733367,R00095,1.8568860261418
R00601,1.36162388948306,enriched,9.21535589698218e-06,R00601,1.85401961641099
R08702,1.36162388948306,enriched,9.21535589698218e-06,R08702,1.85401961641099
R02975,1.36016435228253,enriched,5.17222666640296e-14,R02975,1.85004706522016
R04285,1.36016435228253,enriched,5.17222666640296e-14,R04285,1.85004706522016
R02014,-1.33628886626923,depleted,0.00512804523621618,R02014,1.7856679341151
R02020,-1.33628886626923,depleted,0.00512804523621618,R02020,1.7856679341151
R02022,-1.33628886626923,depleted,0.00512804523621618,R02022,1.7856679341151
R02023,-1.33628886626923,depleted,0.00512804523621618,R02023,1.7856679341151
R06695,1.3306154562499,enriched,9.15246912222429e-05,R06695,1.77053749241114
R08050,1.32992400989671,enriched,7.34591135499095e-05,R08050,1.76869787209973
R07253,1.31412121845753,enriched,2.62621930292081e-06,R07253,1.72691457680031
R00143,1.29251325813725,enriched,0.00767574264513678,R00143,1.67059052246057
R03451,1.28283578645338,enriched,0.00044486343888051,R03451,1.64566765500546
R01956,-1.2545923203753,depleted,0.0116534686211963,R01956,1.57400189034468
R04171,-1.2545923203753,depleted,0.0116534686211963,R04171,1.57400189034468
R09373,-1.2545923203753,depleted,0.0116534686211963,R09373,1.57400189034468
R11670,1.25319931921379,enriched,6.33625508954966e-10,R11670,1.5705085336779
R09286,-1.21680914044496,depleted,0.0074041536422612,R09286,1.48062448427041
