"","x","y","Group","ID"
"root-EOD-Arabidopsis-1-451-3-R",-0.177616978482058,-0.0264077431055698,"root.Arabidopsis","root-EOD-Arabidopsis-1-451-3-R"
"root-EOD-Arabidopsis-2-452-3-R",-0.183728635702194,-0.0363181075979363,"root.Arabidopsis","root-EOD-Arabidopsis-2-452-3-R"
"root-EOD-Arabidopsis-3-453-3-R",-0.145516640113486,-0.0503963813969305,"root.Arabidopsis","root-EOD-Arabidopsis-3-453-3-R"
"root-EOD-Arabidopsis-4-454-3-R",-0.175338287172072,-0.0365845813156492,"root.Arabidopsis","root-EOD-Arabidopsis-4-454-3-R"
"root-EOD-Arabidopsis-5-455-3-R",-0.1779489232352,-0.0301975288013493,"root.Arabidopsis","root-EOD-Arabidopsis-5-455-3-R"
"root-EOD-Arabidopsis-6-456-3-R",-0.198109066516767,-0.0350797266131088,"root.Arabidopsis","root-EOD-Arabidopsis-6-456-3-R"
"root-EOD-Brachy-1-433-3-R",0.0427026380186893,0.239459109856754,"root.Brachy","root-EOD-Brachy-1-433-3-R"
"root-EOD-Brachy-2-434-3-R",-0.0231625997677562,0.137358130052428,"root.Brachy","root-EOD-Brachy-2-434-3-R"
"root-EOD-Brachy-3-436-3-R",0.0662716739226315,0.232003683476647,"root.Brachy","root-EOD-Brachy-3-436-3-R"
"root-EOD-Brachy-4-437-3-R",0.0162376501321877,0.222332805834978,"root.Brachy","root-EOD-Brachy-4-437-3-R"
"root-EOD-Brachy-5-438-3-R",0.0966562217752692,0.318129750820077,"root.Brachy","root-EOD-Brachy-5-438-3-R"
"root-EOD-Brachy-6-439-3-R",0.0493122387343792,0.221755870335311,"root.Brachy","root-EOD-Brachy-6-439-3-R"
"root-EOD-Medicago-1-442-3a-R",-0.0971433705657073,0.0318278149884132,"root.Medicago","root-EOD-Medicago-1-442-3a-R"
"root-EOD-Medicago-2-442-3b-R",-0.10899763662961,0.0224075116995666,"root.Medicago","root-EOD-Medicago-2-442-3b-R"
"root-EOD-Medicago-3-444-3a-R",-0.0620808680840379,0.0839375004195229,"root.Medicago","root-EOD-Medicago-3-444-3a-R"
"root-EOD-Medicago-4-449-3a-R",-0.050318892313035,0.0917459929544372,"root.Medicago","root-EOD-Medicago-4-449-3a-R"
"root-EOD-Medicago-5-449-3b-R",-0.0501733012860155,0.125718170305957,"root.Medicago","root-EOD-Medicago-5-449-3b-R"
"shoot-EOD-Arabidopsis-1-451-3-S",-0.0507409291586224,-0.163500550137534,"shoot.Arabidopsis","shoot-EOD-Arabidopsis-1-451-3-S"
"shoot-EOD-Arabidopsis-2-452-3-S",-0.00239923172389756,-0.146035115276928,"shoot.Arabidopsis","shoot-EOD-Arabidopsis-2-452-3-S"
"shoot-EOD-Arabidopsis-3-453-3-S",-0.00822185070856178,-0.141909528117792,"shoot.Arabidopsis","shoot-EOD-Arabidopsis-3-453-3-S"
"shoot-EOD-Arabidopsis-4-454-3-S",-0.0588674276235731,-0.250272767310057,"shoot.Arabidopsis","shoot-EOD-Arabidopsis-4-454-3-S"
"shoot-EOD-Arabidopsis-5-455-3-S",-0.0794389238191173,-0.222275999490515,"shoot.Arabidopsis","shoot-EOD-Arabidopsis-5-455-3-S"
"shoot-EOD-Arabidopsis-6-456-3-S",-0.011922845493962,-0.158411469359625,"shoot.Arabidopsis","shoot-EOD-Arabidopsis-6-456-3-S"
"shoot-EOD-Brachy-1-433-3-S",0.337791628337914,-0.0241381883009543,"shoot.Brachy","shoot-EOD-Brachy-1-433-3-S"
"shoot-EOD-Brachy-2-434-3-S",0.328744906823501,-0.00471608175765368,"shoot.Brachy","shoot-EOD-Brachy-2-434-3-S"
"shoot-EOD-Brachy-3-436-3-S",0.262587387233807,-0.0425486329006257,"shoot.Brachy","shoot-EOD-Brachy-3-436-3-S"
"shoot-EOD-Brachy-4-437-3-S",0.353402092429112,-0.0346630553475395,"shoot.Brachy","shoot-EOD-Brachy-4-437-3-S"
"shoot-EOD-Brachy-5-438-3-S",0.289482652239975,-0.0198079780348889,"shoot.Brachy","shoot-EOD-Brachy-5-438-3-S"
"shoot-EOD-Brachy-6-439-3-S",0.351803723997877,-0.0271660563604751,"shoot.Brachy","shoot-EOD-Brachy-6-439-3-S"
"shoot-EOD-Medicago-1-442-3a-S",-0.0180936238043278,0.0965896313450924,"shoot.Medicago","shoot-EOD-Medicago-1-442-3a-S"
"shoot-EOD-Medicago-2-442-3b-S",-0.0863104126775006,0.0174607794354923,"shoot.Medicago","shoot-EOD-Medicago-2-442-3b-S"
"shoot-EOD-Medicago-3-444-3a-S",0.00494942356713654,0.0783873935487256,"shoot.Medicago","shoot-EOD-Medicago-3-444-3a-S"
"shoot-EOD-Medicago-4-449-3a-S",0.00049765585748896,0.0790952593989195,"shoot.Medicago","shoot-EOD-Medicago-4-449-3a-S"
"shoot-EOD-Medicago-5-449-3b-S",-0.043533449047926,0.0354040650968927,"shoot.Medicago","shoot-EOD-Medicago-5-449-3b-S"
