,logFC,level,p,Genus,ord
K14396,0.544997496922481,enriched,4.4143967197966e-10,K14396,0.29702227165177
K21552,-0.543760677604213,depleted,0.000292826947705709,K21552,0.295675674508593
K01739,-0.543445747617383,depleted,0.00481877954695014,K01739,0.295333280603416
K01464,-0.543285922001539,depleted,0.000372227708592447,K01464,0.295159593045063
K00967,0.542716082198894,enriched,2.62069631405824e-06,K00967,0.294540745877317
K00800,-0.54219015434753,depleted,0.00102474867854854,K00800,0.293970163471399
K05396,-0.541731758618615,depleted,0.000154399140125402,K05396,0.293473298296018
K13093,0.541246850558617,enriched,0.000887049843911238,K13093,0.292948153239621
K21249,0.540970434866637,enriched,0.000130375368285357,K21249,0.292649011399798
K22072,0.538698200439295,enriched,0.00137799770317086,K22072,0.290195751156535
K24265,-0.536970410807606,depleted,6.91631869051625e-05,K24265,0.288337222082889
K14156,0.536639431190876,enriched,0.00530661428232304,K14156,0.287981879108867
K25042,0.536554083562274,enriched,0.00116277081870358,K25042,0.287890284587352
K00036,-0.535616299646706,depleted,0.00682505274415844,K00036,0.28688482044723
K10293,-0.534942778530782,depleted,7.55937010607853e-05,K10293,0.286163776302233
K14662,-0.534910799883263,depleted,0.00408243785711414,K14662,0.286129563831752
K08486,0.533381274277102,enriched,0.000182631586695322,K08486,0.284495583749465
K16616,-0.533311591803832,depleted,0.000458044250008314,K16616,0.284421253952337
K10365,-0.532361448741641,depleted,7.32909910599343e-06,K10365,0.283408712106299
K13098,0.531113590421312,enriched,0.000158138975840022,K13098,0.282081645930217
K13379,-0.529821021890686,depleted,2.54614724653215e-05,K13379,0.280710315237291
K18740,-0.529081940016108,depleted,1.89843216247951e-08,K18740,0.279927699251208
K18732,0.528592410594771,enriched,2.57212064936139e-05,K18732,0.279409936538391
K24541,0.527534037168989,enriched,0.00873868247255247,K24541,0.278292160371812
K14455,-0.526047179772383,depleted,0.00126107783980486,K14455,0.276725635346478
K13754,0.523864148791688,enriched,0.00153135050189504,K13754,0.27443364638924
K17662,-0.5231747418832,depleted,0.00988067938811616,K17662,0.273711810544553
K08490,0.522408295648109,enriched,0.0019631515799896,K08490,0.272910427361962
K05236,-0.522226675730374,depleted,1.76518926973733e-06,K05236,0.272720700844397
K01652,-0.520962157219032,depleted,0.0025478383535248,K01652,0.271401569254307
K02134,-0.52074358978972,depleted,0.000235322070850695,K02134,0.271173886307084
K01114,-0.520040145258274,depleted,5.15090158940235e-07,K01114,0.270441752680247
K20363,0.519104584659399,enriched,0.000538405635739013,K20363,0.269469569814407
K01051,-0.518754940375042,depleted,0.00470510436948404,K01051,0.269106688163513
K09567,0.51843248309512,enriched,7.91827523212954e-05,K09567,0.268772239528172
K15121,0.518340062495653,enriched,0.000278123519528184,K15121,0.268676420387997
K15033,0.517144286633479,enriched,0.0080859515327768,K15033,0.267438213197649
K14484,0.516730581382106,enriched,0.000592140495649805,K14484,0.26701049373549
K01240,-0.516292214348049,depleted,0.00173724196983918,K01240,0.266557650596412
K03921,-0.516217489041189,depleted,4.41341021127947e-06,K03921,0.26648049599199
K01783,-0.51601337628223,depleted,0.000121802663416666,K01783,0.266269804502186
K15190,0.514978271281184,enriched,0.00314244658697213,K15190,0.265202619891756
K00413,-0.514885497217963,depleted,5.77614130422537e-05,K00413,0.265107075245389
K01056,0.514780189602088,enriched,0.000151367254892732,K01056,0.264998643606762
K11314,0.51398594639281,enriched,1.73140665432417e-05,K11314,0.264181553089313
K08066,0.513067723060853,enriched,0.000289358067474437,K08066,0.263238488446848
K22825,0.51165604110346,enriched,0.00133700268701095,K22825,0.261791904397666
K00787,0.511515314160813,enriched,0.00497834193316847,K00787,0.261647916621035
K00700,0.511170004701669,enriched,0.00393326062401493,K00700,0.261294773706705
K14324,0.510613515401514,enriched,0.000113193207202421,K14324,0.260726162110692
K15923,-0.510518185306847,depleted,0.00429846483563021,K15923,0.260628817528996
K01209,-0.509792467262585,depleted,0.000280335405226687,K01209,0.259888359677674
K17808,0.507662897475248,enriched,6.9755010471524e-05,K17808,0.257721617472964
K10782,-0.506110395587726,depleted,0.00488251787408743,K10782,0.256147732521965
K25186,0.506098851722127,enriched,0.00055509928348296,K25186,0.256136047714456
K21797,-0.505831480343026,depleted,1.65314558441048e-07,K21797,0.255865486506017
K01735,-0.505635173489961,depleted,0.00158108314910457,K01735,0.255666928670223
K24175,-0.505468269470931,depleted,0.000670193580162708,K24175,0.255498171441937
K15102,0.505445657241035,enriched,0.000878089057775548,K15102,0.255475312423822
K10956,-0.505429445815581,depleted,4.22009006943165e-12,K10956,0.255458924697445
K22139,-0.505300747168294,depleted,0.00109589297718041,K22139,0.255328845088836
K20603,-0.503576800575625,depleted,0.000692608403504462,K20603,0.253589594077983
K20456,0.502602823416751,enriched,0.0079340055983884,K20456,0.25260959810649
K10393,-0.501465524504067,depleted,2.68025526126536e-05,K10393,0.251467672266139
K00799,-0.500599253316801,depleted,0.0012657069163447,K00799,0.250599612421339
K17398,0.498883082513906,enriched,0.00995823298642313,K17398,0.248884330018577
K13617,0.498268190580329,enriched,0.00195344751377183,K13617,0.248271189744195
K11251,0.495993664055191,enriched,6.17483830160801e-07,K11251,0.246009714782894
K03938,-0.495927437024859,depleted,0.0019833720251898,K03938,0.245944022794045
K13169,-0.495053878610685,depleted,0.00197832342900981,K13169,0.245078342727483
K08864,0.494221278176909,enriched,0.0116719534239715,K08864,0.244254671802818
K12185,0.494178225912891,enriched,0.000148203514136303,K12185,0.244212118966413
K08150,-0.49407645794339,depleted,0.00740055928264579,K08150,0.244111546293887
K15285,-0.493142847130197,depleted,2.75664488509372e-06,K15285,0.243189867675677
K13519,-0.492680095175045,depleted,0.000296177155866324,K13519,0.242733676181691
K01354,-0.491820541803159,depleted,0.00398355135269507,K01354,0.241887445339553
K15892,-0.491520592467874,depleted,0.00233506314639579,K15892,0.24159249281997
K01285,-0.491502924189267,depleted,0.000207661733161106,K01285,0.241575124486601
K10581,-0.491407673451701,depleted,5.6778430513728e-06,K10581,0.241481501527213
K00826,-0.491193174701872,depleted,0.00465108986536404,K00826,0.241270734873704
K17908,0.489712167777397,enriched,0.00237915573754111,K17908,0.239818007269238
K16912,0.489037754401188,enriched,0.00453582816680274,K16912,0.239157925229757
K10295,-0.486434862498731,depleted,0.000442354265494473,K10295,0.23661887545416
K14272,-0.485677019964155,depleted,7.47519284063798e-05,K14272,0.235882167721262
K00873,-0.485391306854991,depleted,1.60167146601341e-05,K00873,0.235604720770396
K12856,0.484206930027934,enriched,0.00013767082429877,K12856,0.234456351087076
K11671,0.484088937807865,enriched,0.00585152515496945,K11671,0.234342099707947
K23978,-0.483455775959948,depleted,0.000213051229885715,K23978,0.233729487309035
K18649,-0.483316638505505,depleted,0.00207194369134367,K18649,0.233594973056261
K21596,0.482892381557847,enriched,0.00324386855354842,K21596,0.233185052166609
K01513,0.482825903670833,enriched,0.0101326253735903,K01513,0.233120853255556
K09184,0.482001304696302,enriched,0.00995585093608077,K09184,0.232325257728937
K16911,0.481382072303545,enriched,0.00112310714727514,K16911,0.231728699535256
K00164,-0.480709730726723,depleted,0.000165575326644918,K00164,0.231081845215359
K00620,-0.479132882642145,depleted,0.00399167498154334,K00620,0.229568319228972
K14977,-0.478873501962397,depleted,0.00450218721264957,K14977,0.22931983088173
K01895,-0.478055678470883,depleted,6.01198068616919e-06,K01895,0.228537231718257
K14485,0.477641603079082,enriched,0.00231405155146473,K14485,0.228141500991955
K00477,-0.477227962664574,depleted,0.00209239016482052,K00477,0.22774652834898
K01431,-0.477204430937276,depleted,0.00114107922453151,K01431,0.227724068906169
K12900,0.476769725886153,enriched,1.35529719554195e-07,K12900,0.227309371521557
K03267,0.47665115289714,enriched,6.54439528175873e-05,K03267,0.227196321558173
K02137,-0.476190808017721,depleted,0.000138001713065007,K02137,0.22675768564057
K17725,-0.474524638017564,depleted,0.00262562993855787,K17725,0.2251736320857
K12840,0.473025324364976,enriched,0.00761160955162022,K12840,0.223752957490591
K03926,0.472731183624906,enriched,0.000192722329937477,K03926,0.223474771971404
K18081,0.472708829905996,enriched,0.0114493104830192,K18081,0.223453637871096
K04392,-0.472532196746195,depleted,0.000292850565754507,K04392,0.223286676961784
K02729,-0.472075595669911,depleted,5.00080063224118e-09,K02729,0.222855368027102
K03029,-0.472046635449558,depleted,4.32545192070385e-07,K03029,0.222828026039247
K17479,0.471217742238137,enriched,0.00191426459480551,K17479,0.222046160600007
K10688,-0.469353490327922,depleted,6.00855128433719e-05,K10688,0.220292698883003
K20295,-0.468809075532202,depleted,0.00399947413537889,K20295,0.219781949301358
K22745,0.468566775769079,enriched,0.00496491932439985,K22745,0.219554823354631
K00161,-0.466499272806904,depleted,0.000611383002084155,K00161,0.21762157152937
K07305,-0.465304867342201,depleted,0.00725941215385121,K07305,0.216508619572343
K00972,-0.46491575973554,depleted,8.1788008360654e-05,K00972,0.216146663650474
K00001,-0.462524907183607,depleted,0.00753797584612554,K00001,0.213929289765205
K07178,0.462222431178245,enriched,0.00106165717478338,K07178,0.213649575884327
K05768,-0.461847462834787,depleted,0.000711225360394418,K05768,0.21330307892693
K12670,-0.460095662955591,depleted,4.30244327578629e-05,K12670,0.211688019070545
K14638,-0.459690100427311,depleted,6.46284150397273e-05,K14638,0.211314988430871
K18482,-0.458130133745515,depleted,0.00164070546093519,K18482,0.209883219445683
K17757,0.457611878343722,enriched,5.89252277203141e-05,K17757,0.209408631201269
K03128,0.457229067927218,enriched,0.00931462609014493,K03128,0.209058420557592
K01679,-0.456517713438056,depleted,0.000887313667995116,K01679,0.208408422682711
K08242,0.456159692993098,enriched,0.000911391828043095,K08242,0.208081665511557
K15378,0.454303925780375,enriched,4.18600482504672e-05,K15378,0.20639205697946
K12833,0.453510977621667,enriched,0.000166522530433727,K12833,0.20567220682336
K01520,0.453494726228467,enriched,0.00172271142059708,K01520,0.205657466717032
K02149,0.453296035135136,enriched,0.00211895549273633,K02149,0.205477295469235
K13254,0.453137311710771,enriched,0.00414123144758865,K13254,0.205333423264465
K16277,0.45298983366555,enriched,0.00129278730801836,K16277,0.205199789404342
K19044,0.452758970783758,enriched,0.00179147747605599,K19044,0.204990685625168
K15283,-0.45242659831807,depleted,0.00019458218748887,K15283,0.20468982686566
K02133,-0.45198562473616,depleted,0.000152933445938481,K02133,0.204291004968137
K02736,-0.45176813009381,depleted,8.32181637229226e-07,K02736,0.204094443368458
K01011,-0.451745436309094,depleted,1.69484978984231e-06,K01011,0.204073939226094
K03250,-0.451309342685814,depleted,0.000621901547062118,K03250,0.203680122795502
K15634,-0.450989788454404,depleted,4.63728725121791e-06,K15634,0.203391789290148
K17402,-0.450868710062932,depleted,0.000328156608733443,K17402,0.203282593713812
K14209,0.45075931780533,enriched,0.00084380017641796,K14209,0.203183962588327
K01597,-0.450713925415968,depleted,0.0021340248719579,K01597,0.203143042563871
K00611,-0.449772484613866,depleted,0.007496628198224,K00611,0.20229528791573
K00573,0.44713553044887,enriched,0.00112752703988156,K00573,0.199930182589792
K17987,-0.446714604298673,depleted,5.26008162001702e-08,K17987,0.19955393769372
K09291,0.443316012081786,enriched,0.000257506189566423,K09291,0.196529086568098
K01892,-0.443159017953911,depleted,0.00214670341620233,K01892,0.196389915193875
K18883,-0.443002009230649,depleted,0.000250088569462724,K18883,0.196250780182392
K17087,-0.441417256108196,depleted,1.1187856612689e-06,K17087,0.194849193990088
K01792,-0.44122901785452,depleted,4.21353342809429e-09,K01792,0.194683046196865
K01868,-0.440200418825577,depleted,8.74708008746352e-06,K01868,0.193776408734214
K13110,0.438822229470556,enriched,0.0103370304497418,K13110,0.192564949077509
K01873,-0.438596120575234,depleted,1.87110103217027e-05,K01873,0.192366556983645
K12891,0.438363180307448,enriched,5.35747988559012e-05,K12891,0.19216227784926
K12879,0.437272303446282,enriched,0.00280530761941897,K12879,0.191207067361217
K06062,0.4367172412164,enriched,0.00742930967190783,K06062,0.190721948775663
K20899,0.436319591116416,enriched,0.002348102393242,K20899,0.190374785591997
K04368,-0.436248659244579,depleted,4.40736786702434e-05,K04368,0.190312892692693
K01303,-0.434199644535844,depleted,0.00153418167135959,K01303,0.188529331315053
K20870,-0.434127038464483,depleted,0.00843373911857453,K20870,0.188466285525943
K05841,0.433960538541728,enriched,0.000390066150192017,K05841,0.188321749011426
K12666,-0.433241650836589,depleted,2.44334500699357e-05,K12666,0.187698328019613
K03036,-0.432610259769666,depleted,9.64668623139894e-05,K03036,0.187151636857978
K05666,-0.431523014958611,depleted,0.00613000103753124,K05666,0.186212112438969
K07766,0.431393526828121,enriched,0.00516431631978241,K07766,0.186100374989204
K07374,-0.431370990606962,depleted,0.0048229211006969,K07374,0.186080931537232
K04371,-0.431271185172026,depleted,0.0015752084790636,K04371,0.185994835159684
K03963,0.430832557198864,enriched,0.00152546620697453,K03963,0.185616692342512
K07512,0.42965018719184,enriched,0.0115568872805169,K07512,0.184599283353983
K03127,0.429222341781211,enriched,0.0115532909328129,K03127,0.184231818684146
K09191,0.429216942626424,enriched,0.00359605231473049,K09191,0.184227183837575
K05019,0.428075151552552,enriched,0.00716603072443496,K05019,0.18324833537674
K03062,-0.428008228201975,depleted,5.8749703205651e-09,K03062,0.183191043408594
K11979,0.42800362732432,enriched,0.00957066950827335,K11979,0.183187105002776
K05544,-0.427537979465397,depleted,0.00380762582540119,K05544,0.182788723885354
K08681,-0.427060735493016,depleted,0.00146149089492858,K08681,0.182380871799835
K13065,-0.427056823023426,depleted,0.00902116721247488,K13065,0.182377530090862
K19347,0.426728072052788,enriched,0.000462163381950244,K19347,0.18209684747789
K13114,0.426157401228656,enriched,0.00374671814785213,K13114,0.181610130621962
K07901,-0.423379395140341,depleted,1.35099162429489e-08,K07901,0.179250112229401
K01897,-0.422959975895135,depleted,6.58450652389769e-05,K01897,0.178895141209213
K23802,0.422284651269826,enriched,0.00189278834466797,K23802,0.178324326698079
